time,authority,metal,session,unit,price,currency
2001-10-03,lbma,gold,pm,g,9.326925,USD
2001-10-03,lbma,gold,am,g,9.322102,USD
2001-10-04,lbma,silver,default,g,0.148215,USD
2001-10-04,lbma,palladium,pm,g,10.963396,USD
2001-10-04,lbma,palladium,am,g,10.770492,USD
2001-10-04,lbma,platinum,pm,g,13.953414,USD
2001-10-04,lbma,platinum,am,g,13.824811,USD
2001-10-04,lbma,gold,pm,g,9.334962,USD
2001-10-04,lbma,gold,am,g,9.296381,USD
2001-10-05,lbma,silver,default,g,0.14934,USD
2001-10-05,lbma,palladium,pm,g,11.188451,USD
2001-10-05,lbma,palladium,am,g,11.188451,USD
2001-10-05,lbma,platinum,pm,g,14.210619,USD
2001-10-05,lbma,platinum,am,g,14.339222,USD
2001-10-05,lbma,gold,pm,g,9.36229,USD
2001-10-05,lbma,gold,am,g,9.375151,USD
2001-10-08,lbma,silver,default,g,0.14934,USD
2001-10-08,lbma,palladium,pm,g,11.188451,USD
2001-10-08,lbma,palladium,am,g,11.188451,USD
2001-10-08,lbma,platinum,pm,g,13.985564,USD
2001-10-08,lbma,platinum,am,g,14.146318,USD
2001-10-08,lbma,gold,pm,g,9.383188,USD
2001-10-08,lbma,gold,am,g,9.415339,USD
2001-10-09,lbma,silver,default,g,0.148858,USD
2001-10-09,lbma,palladium,pm,g,11.091999,USD
2001-10-09,lbma,palladium,am,g,11.091999,USD
2001-10-09,lbma,platinum,pm,g,13.728359,USD
2001-10-09,lbma,platinum,am,g,13.985564,USD
2001-10-09,lbma,gold,pm,g,9.32371,USD
2001-10-09,lbma,gold,am,g,9.359075,USD
2001-10-10,lbma,silver,default,g,0.144292,USD
2001-10-10,lbma,palladium,pm,g,11.091999,USD
2001-10-10,lbma,palladium,am,g,10.931246,USD
2001-10-10,lbma,platinum,pm,g,13.696208,USD
2001-10-10,lbma,platinum,am,g,13.631906,USD
2001-10-10,lbma,gold,pm,g,9.23208,USD
2001-10-10,lbma,gold,am,g,9.211182,USD
2001-10-11,lbma,silver,default,g,0.141945,USD
2001-10-11,lbma,palladium,pm,g,11.188451,USD
2001-10-11,lbma,palladium,am,g,11.188451,USD
2001-10-11,lbma,platinum,pm,g,13.889112,USD
2001-10-11,lbma,platinum,am,g,13.921263,USD
2001-10-11,lbma,gold,pm,g,9.061681,USD
2001-10-11,lbma,gold,am,g,9.077757,USD
2001-10-12,lbma,silver,default,g,0.142106,USD
2001-10-12,lbma,palladium,pm,g,11.252753,USD
2001-10-12,lbma,palladium,am,g,11.252753,USD
2001-10-12,lbma,platinum,pm,g,14.082016,USD
2001-10-12,lbma,platinum,am,g,13.921263,USD
2001-10-12,lbma,gold,pm,g,9.060074,USD
2001-10-12,lbma,gold,am,g,9.093832,USD
2001-10-15,lbma,silver,default,g,0.142106,USD
2001-10-15,lbma,palladium,pm,g,11.57426,USD
2001-10-15,lbma,palladium,am,g,11.397431,USD
2001-10-15,lbma,platinum,pm,g,14.853634,USD
2001-10-15,lbma,platinum,am,g,14.853634,USD
2001-10-15,lbma,gold,pm,g,9.061681,USD
2001-10-15,lbma,gold,am,g,9.122768,USD
2001-10-16,lbma,silver,default,g,0.140016,USD
2001-10-16,lbma,palladium,pm,g,11.300979,USD
2001-10-16,lbma,palladium,am,g,11.397431,USD
2001-10-16,lbma,platinum,pm,g,14.532127,USD
2001-10-16,lbma,platinum,am,g,14.69288,USD
2001-10-16,lbma,gold,pm,g,9.037568,USD
2001-10-16,lbma,gold,am,g,9.042391,USD
2001-10-17,lbma,silver,default,g,0.140659,USD
2001-10-17,lbma,palladium,pm,g,10.609738,USD
2001-10-17,lbma,palladium,am,g,10.770492,USD
2001-10-17,lbma,platinum,pm,g,14.017715,USD
2001-10-17,lbma,platinum,am,g,14.210619,USD
2001-10-17,lbma,gold,pm,g,9.053643,USD
2001-10-17,lbma,gold,am,g,9.055251,USD
2001-10-18,lbma,silver,default,g,0.139695,USD
2001-10-18,lbma,palladium,pm,g,10.513286,USD
2001-10-18,lbma,palladium,am,g,10.609738,USD
2001-10-18,lbma,platinum,pm,g,13.985564,USD
2001-10-18,lbma,platinum,am,g,14.049866,USD
2001-10-18,lbma,gold,pm,g,9.034353,USD
2001-10-18,lbma,gold,am,g,9.072934,USD
2001-10-19,lbma,silver,default,g,0.136319,USD
2001-10-19,lbma,palladium,pm,g,10.352533,USD
2001-10-19,lbma,palladium,am,g,10.448985,USD
2001-10-19,lbma,platinum,pm,g,13.921263,USD
2001-10-19,lbma,platinum,am,g,13.921263,USD
2001-10-19,lbma,gold,pm,g,8.974874,USD
2001-10-19,lbma,gold,am,g,8.960406,USD
2001-10-22,lbma,silver,default,g,0.136158,USD
2001-10-22,lbma,palladium,pm,g,10.191779,USD
2001-10-22,lbma,palladium,am,g,10.199817,USD
2001-10-22,lbma,platinum,pm,g,13.760509,USD
2001-10-22,lbma,platinum,am,g,13.760509,USD
2001-10-22,lbma,gold,pm,g,8.870384,USD
2001-10-22,lbma,gold,am,g,8.923433,USD
2001-10-23,lbma,silver,default,g,0.135837,USD
2001-10-23,lbma,palladium,pm,g,10.288231,USD
2001-10-23,lbma,palladium,am,g,10.159628,USD
2001-10-23,lbma,platinum,pm,g,13.696208,USD
2001-10-23,lbma,platinum,am,g,13.760509,USD
2001-10-23,lbma,gold,pm,g,8.875207,USD
2001-10-23,lbma,gold,am,g,8.838234,USD
2001-10-24,lbma,silver,default,g,0.13648,USD
2001-10-24,lbma,palladium,pm,g,10.22393,USD
2001-10-24,lbma,palladium,am,g,10.288231,USD
2001-10-24,lbma,platinum,pm,g,13.599756,USD
2001-10-24,lbma,platinum,am,g,13.503303,USD
2001-10-24,lbma,gold,pm,g,8.857524,USD
2001-10-24,lbma,gold,am,g,8.878422,USD
2001-10-25,lbma,silver,default,g,0.134712,USD
2001-10-25,lbma,palladium,pm,g,10.22393,USD
2001-10-25,lbma,palladium,am,g,10.22393,USD
2001-10-25,lbma,platinum,pm,g,13.471153,USD
2001-10-25,lbma,platinum,am,g,13.406851,USD
2001-10-25,lbma,gold,pm,g,8.896105,USD
2001-10-25,lbma,gold,am,g,8.852701,USD
2001-10-26,lbma,silver,default,g,0.135194,USD
2001-10-26,lbma,palladium,pm,g,10.545437,USD
2001-10-26,lbma,palladium,am,g,10.288231,USD
2001-10-26,lbma,platinum,pm,g,13.439002,USD
2001-10-26,lbma,platinum,am,g,13.471153,USD
2001-10-26,lbma,gold,pm,g,8.913788,USD
2001-10-26,lbma,gold,am,g,8.904143,USD
2001-10-29,lbma,silver,default,g,0.135515,USD
2001-10-29,lbma,palladium,pm,g,11.140225,USD
2001-10-29,lbma,palladium,am,g,11.091999,USD
2001-10-29,lbma,platinum,pm,g,13.856961,USD
2001-10-29,lbma,platinum,am,g,13.856961,USD
2001-10-29,lbma,gold,pm,g,8.957191,USD
2001-10-29,lbma,gold,am,g,8.928256,USD
2001-10-30,lbma,silver,default,g,0.137862,USD
2001-10-30,lbma,palladium,pm,g,10.609738,USD
2001-10-30,lbma,palladium,am,g,10.931246,USD
2001-10-30,lbma,platinum,pm,g,13.696208,USD
2001-10-30,lbma,platinum,am,g,13.824811,USD
2001-10-30,lbma,gold,pm,g,9.015063,USD
2001-10-30,lbma,gold,am,g,9.008632,USD
2001-10-31,lbma,silver,default,g,0.137444,USD
2001-10-31,lbma,palladium,pm,g,10.288231,USD
2001-10-31,lbma,palladium,am,g,10.609738,USD
2001-10-31,lbma,platinum,pm,g,13.599756,USD
2001-10-31,lbma,platinum,am,g,13.728359,USD
2001-10-31,lbma,gold,pm,g,8.962014,USD
2001-10-31,lbma,gold,am,g,9.032746,USD
2001-11-01,lbma,silver,default,g,0.136158,USD
2001-11-01,lbma,palladium,pm,g,10.256081,USD
2001-11-01,lbma,palladium,am,g,10.127478,USD
2001-11-01,lbma,platinum,pm,g,13.503303,USD
2001-11-01,lbma,platinum,am,g,13.487228,USD
2001-11-01,lbma,gold,pm,g,9.021493,USD
2001-11-01,lbma,gold,am,g,8.984519,USD
2001-11-02,lbma,silver,default,g,0.135676,USD
2001-11-02,lbma,palladium,pm,g,10.641889,USD
2001-11-02,lbma,palladium,am,g,10.481136,USD
2001-11-02,lbma,platinum,pm,g,13.503303,USD
2001-11-02,lbma,platinum,am,g,13.567605,USD
2001-11-02,lbma,gold,pm,g,8.998987,USD
2001-11-02,lbma,gold,am,g,9.008632,USD
2001-11-05,lbma,silver,default,g,0.132622,USD
2001-11-05,lbma,palladium,pm,g,10.448985,USD
2001-11-05,lbma,palladium,am,g,10.448985,USD
2001-11-05,lbma,platinum,pm,g,13.503303,USD
2001-11-05,lbma,platinum,am,g,13.535454,USD
2001-11-05,lbma,gold,pm,g,8.945939,USD
2001-11-05,lbma,gold,am,g,8.968444,USD
2001-11-06,lbma,silver,default,g,0.132622,USD
2001-11-06,lbma,palladium,pm,g,10.513286,USD
2001-11-06,lbma,palladium,am,g,10.545437,USD
2001-11-06,lbma,platinum,pm,g,13.567605,USD
2001-11-06,lbma,platinum,am,g,13.503303,USD
2001-11-06,lbma,gold,pm,g,8.968444,USD
2001-11-06,lbma,gold,am,g,8.966837,USD
2001-11-07,lbma,silver,default,g,0.133265,USD
2001-11-07,lbma,palladium,pm,g,10.513286,USD
2001-11-07,lbma,palladium,am,g,10.545437,USD
2001-11-07,lbma,platinum,pm,g,13.374701,USD
2001-11-07,lbma,platinum,am,g,13.439002,USD
2001-11-07,lbma,gold,pm,g,9.011848,USD
2001-11-07,lbma,gold,am,g,9.018278,USD
2001-11-08,lbma,silver,default,g,0.132782,USD
2001-11-08,lbma,palladium,pm,g,10.384683,USD
2001-11-08,lbma,palladium,am,g,10.384683,USD
2001-11-08,lbma,platinum,pm,g,13.374701,USD
2001-11-08,lbma,platinum,am,g,13.374701,USD
2001-11-08,lbma,gold,pm,g,9.000595,USD
2001-11-08,lbma,gold,am,g,9.008632,USD
2001-11-09,lbma,silver,default,g,0.131979,USD
2001-11-09,lbma,palladium,pm,g,10.384683,USD
2001-11-09,lbma,palladium,am,g,10.384683,USD
2001-11-09,lbma,platinum,pm,g,13.567605,USD
2001-11-09,lbma,platinum,am,g,13.503303,USD
2001-11-09,lbma,gold,pm,g,8.910573,USD
2001-11-09,lbma,gold,am,g,8.915395,USD
2001-11-12,lbma,silver,default,g,0.133425,USD
2001-11-12,lbma,palladium,pm,g,10.738341,USD
2001-11-12,lbma,palladium,am,g,10.545437,USD
2001-11-12,lbma,platinum,pm,g,13.953414,USD
2001-11-12,lbma,platinum,am,g,13.760509,USD
2001-11-12,lbma,gold,pm,g,9.002202,USD
2001-11-12,lbma,gold,am,g,8.928256,USD
2001-11-13,lbma,silver,default,g,0.132236,USD
2001-11-13,lbma,palladium,pm,g,10.127478,USD
2001-11-13,lbma,palladium,am,g,10.352533,USD
2001-11-13,lbma,platinum,pm,g,13.631906,USD
2001-11-13,lbma,platinum,am,g,13.760509,USD
2001-11-13,lbma,gold,pm,g,8.889675,USD
2001-11-13,lbma,gold,am,g,8.926648,USD
2001-11-14,lbma,silver,default,g,0.13439,USD
2001-11-14,lbma,palladium,pm,g,10.22393,USD
2001-11-14,lbma,palladium,am,g,10.256081,USD
2001-11-14,lbma,platinum,pm,g,13.760509,USD
2001-11-14,lbma,platinum,am,g,13.824811,USD
2001-11-14,lbma,gold,pm,g,8.945939,USD
2001-11-14,lbma,gold,am,g,8.923433,USD
2001-11-15,lbma,silver,default,g,0.132139,USD
2001-11-15,lbma,palladium,pm,g,10.384683,USD
2001-11-15,lbma,palladium,am,g,10.304307,USD
2001-11-15,lbma,platinum,pm,g,13.696208,USD
2001-11-15,lbma,platinum,am,g,13.631906,USD
2001-11-15,lbma,gold,pm,g,8.855917,USD
2001-11-15,lbma,gold,am,g,8.875207,USD
2001-11-16,lbma,silver,default,g,0.132397,USD
2001-11-16,lbma,palladium,pm,g,10.802643,USD
2001-11-16,lbma,palladium,am,g,10.545437,USD
2001-11-16,lbma,platinum,pm,g,13.728359,USD
2001-11-16,lbma,platinum,am,g,13.728359,USD
2001-11-16,lbma,gold,pm,g,8.825373,USD
2001-11-16,lbma,gold,am,g,8.857524,USD
2001-11-19,lbma,silver,default,g,0.132139,USD
2001-11-19,lbma,palladium,pm,g,10.802643,USD
2001-11-19,lbma,palladium,am,g,10.866944,USD
2001-11-19,lbma,platinum,pm,g,13.921263,USD
2001-11-19,lbma,platinum,am,g,13.824811,USD
2001-11-19,lbma,gold,pm,g,8.796438,USD
2001-11-19,lbma,gold,am,g,8.815728,USD
2001-11-20,lbma,silver,default,g,0.131175,USD
2001-11-20,lbma,palladium,pm,g,10.545437,USD
2001-11-20,lbma,palladium,am,g,10.866944,USD
2001-11-20,lbma,platinum,pm,g,14.065941,USD
2001-11-20,lbma,platinum,am,g,14.146318,USD
2001-11-20,lbma,gold,pm,g,8.77554,USD
2001-11-20,lbma,gold,am,g,8.80126,USD
2001-11-21,lbma,silver,default,g,0.130693,USD
2001-11-21,lbma,palladium,pm,g,10.690115,USD
2001-11-21,lbma,palladium,am,g,10.690115,USD
2001-11-21,lbma,platinum,pm,g,14.24277,USD
2001-11-21,lbma,platinum,am,g,14.178469,USD
2001-11-21,lbma,gold,pm,g,8.770717,USD
2001-11-21,lbma,gold,am,g,8.78197,USD
2001-11-22,lbma,silver,default,g,0.130693,USD
2001-11-22,lbma,palladium,pm,g,10.545437,USD
2001-11-22,lbma,palladium,am,g,10.609738,USD
2001-11-22,lbma,platinum,pm,g,14.049866,USD
2001-11-22,lbma,platinum,am,g,14.049866,USD
2001-11-22,lbma,gold,pm,g,8.76911,USD
2001-11-22,lbma,gold,am,g,8.783577,USD
2001-11-23,lbma,silver,default,g,0.131657,USD
2001-11-23,lbma,palladium,pm,g,10.609738,USD
2001-11-23,lbma,palladium,am,g,10.609738,USD
2001-11-23,lbma,platinum,pm,g,13.953414,USD
2001-11-23,lbma,platinum,am,g,13.953414,USD
2001-11-23,lbma,gold,pm,g,8.780362,USD
2001-11-23,lbma,gold,am,g,8.762679,USD
2001-11-26,lbma,silver,default,g,0.130853,USD
2001-11-26,lbma,palladium,pm,g,10.706191,USD
2001-11-26,lbma,palladium,am,g,10.722266,USD
2001-11-26,lbma,platinum,pm,g,14.049866,USD
2001-11-26,lbma,platinum,am,g,14.178469,USD
2001-11-26,lbma,gold,pm,g,8.764287,USD
2001-11-26,lbma,gold,am,g,8.778755,USD
2001-11-27,lbma,silver,default,g,0.130853,USD
2001-11-27,lbma,palladium,pm,g,10.67404,USD
2001-11-27,lbma,palladium,am,g,10.706191,USD
2001-11-27,lbma,platinum,pm,g,14.082016,USD
2001-11-27,lbma,platinum,am,g,14.146318,USD
2001-11-27,lbma,gold,pm,g,8.786792,USD
2001-11-27,lbma,gold,am,g,8.798045,USD
2001-11-28,lbma,silver,default,g,0.131496,USD
2001-11-28,lbma,palladium,pm,g,10.706191,USD
2001-11-28,lbma,palladium,am,g,10.706191,USD
2001-11-28,lbma,platinum,pm,g,14.082016,USD
2001-11-28,lbma,platinum,am,g,14.082016,USD
2001-11-28,lbma,gold,pm,g,8.822158,USD
2001-11-28,lbma,gold,am,g,8.828588,USD
2001-11-29,lbma,silver,default,g,0.13304,USD
2001-11-29,lbma,palladium,pm,g,10.786567,USD
2001-11-29,lbma,palladium,am,g,10.706191,USD
2001-11-29,lbma,platinum,pm,g,14.017715,USD
2001-11-29,lbma,platinum,am,g,14.017715,USD
2001-11-29,lbma,gold,pm,g,8.835019,USD
2001-11-29,lbma,gold,am,g,8.830196,USD
2001-11-30,lbma,silver,default,g,0.133104,USD
2001-11-30,lbma,palladium,pm,g,11.156301,USD
2001-11-30,lbma,palladium,am,g,10.866944,USD
2001-11-30,lbma,platinum,pm,g,14.24277,USD
2001-11-30,lbma,platinum,am,g,14.178469,USD
2001-11-30,lbma,gold,pm,g,8.857524,USD
2001-11-30,lbma,gold,am,g,8.831803,USD
2001-12-03,lbma,silver,default,g,0.13439,USD
2001-12-03,lbma,palladium,pm,g,11.413507,USD
2001-12-03,lbma,palladium,am,g,11.413507,USD
2001-12-03,lbma,platinum,pm,g,14.483901,USD
2001-12-03,lbma,platinum,am,g,14.564277,USD
2001-12-03,lbma,gold,pm,g,8.884852,USD
2001-12-03,lbma,gold,am,g,8.849486,USD
2001-12-04,lbma,silver,default,g,0.13529,USD
2001-12-04,lbma,palladium,pm,g,11.638562,USD
2001-12-04,lbma,palladium,am,g,11.542109,USD
2001-12-04,lbma,platinum,pm,g,14.628579,USD
2001-12-04,lbma,platinum,am,g,14.612503,USD
2001-12-04,lbma,gold,pm,g,8.89289,USD
2001-12-04,lbma,gold,am,g,8.891282,USD
2001-12-05,lbma,silver,default,g,0.133265,USD
2001-12-05,lbma,palladium,pm,g,11.895767,USD
2001-12-05,lbma,palladium,am,g,11.895767,USD
2001-12-05,lbma,platinum,pm,g,14.499976,USD
2001-12-05,lbma,platinum,am,g,14.564277,USD
2001-12-05,lbma,gold,pm,g,8.841449,USD
2001-12-05,lbma,gold,am,g,8.865562,USD
2001-12-06,lbma,silver,default,g,0.135676,USD
2001-12-06,lbma,palladium,pm,g,12.410179,USD
2001-12-06,lbma,palladium,am,g,12.217275,USD
2001-12-06,lbma,platinum,pm,g,14.644654,USD
2001-12-06,lbma,platinum,am,g,14.660729,USD
2001-12-06,lbma,gold,pm,g,8.826981,USD
2001-12-06,lbma,gold,am,g,8.812513,USD
2001-12-07,lbma,silver,default,g,0.137284,USD
2001-12-07,lbma,palladium,pm,g,13.34255,USD
2001-12-07,lbma,palladium,am,g,13.021043,USD
2001-12-07,lbma,platinum,pm,g,15.046538,USD
2001-12-07,lbma,platinum,am,g,15.014387,USD
2001-12-07,lbma,gold,pm,g,8.812513,USD
2001-12-07,lbma,gold,am,g,8.833411,USD
2001-12-10,lbma,silver,default,g,0.136158,USD
2001-12-10,lbma,palladium,pm,g,13.599756,USD
2001-12-10,lbma,palladium,am,g,13.34255,USD
2001-12-10,lbma,platinum,pm,g,15.046538,USD
2001-12-10,lbma,platinum,am,g,15.11084,USD
2001-12-10,lbma,gold,pm,g,8.765895,USD
2001-12-10,lbma,gold,am,g,8.7884,USD
2001-12-11,lbma,silver,default,g,0.13648,USD
2001-12-11,lbma,palladium,pm,g,12.956741,USD
2001-12-11,lbma,palladium,am,g,13.085344,USD
2001-12-11,lbma,platinum,pm,g,14.725031,USD
2001-12-11,lbma,platinum,am,g,14.789332,USD
2001-12-11,lbma,gold,pm,g,8.751427,USD
2001-12-11,lbma,gold,am,g,8.764287,USD
2001-12-12,lbma,silver,default,g,0.137927,USD
2001-12-12,lbma,palladium,pm,g,12.313727,USD
2001-12-12,lbma,palladium,am,g,12.44233,USD
2001-12-12,lbma,platinum,pm,g,14.917935,USD
2001-12-12,lbma,platinum,am,g,14.982237,USD
2001-12-12,lbma,gold,pm,g,8.793223,USD
2001-12-12,lbma,gold,am,g,8.785185,USD
2001-12-13,lbma,silver,default,g,0.137284,USD
2001-12-13,lbma,palladium,pm,g,12.538782,USD
2001-12-13,lbma,palladium,am,g,12.313727,USD
2001-12-13,lbma,platinum,pm,g,14.853634,USD
2001-12-13,lbma,platinum,am,g,14.885785,USD
2001-12-13,lbma,gold,pm,g,8.820551,USD
2001-12-13,lbma,gold,am,g,8.80769,USD
2001-12-14,lbma,silver,default,g,0.140177,USD
2001-12-14,lbma,palladium,pm,g,12.860289,USD
2001-12-14,lbma,palladium,am,g,12.956741,USD
2001-12-14,lbma,platinum,pm,g,14.853634,USD
2001-12-14,lbma,platinum,am,g,14.853634,USD
2001-12-14,lbma,gold,pm,g,8.907358,USD
2001-12-14,lbma,gold,am,g,8.836626,USD
2001-12-17,lbma,silver,default,g,0.140981,USD
2001-12-17,lbma,palladium,pm,g,13.021043,USD
2001-12-17,lbma,palladium,am,g,13.021043,USD
2001-12-17,lbma,platinum,pm,g,14.821483,USD
2001-12-17,lbma,platinum,am,g,14.821483,USD
2001-12-17,lbma,gold,pm,g,8.929863,USD
2001-12-17,lbma,gold,am,g,8.931471,USD
2001-12-18,lbma,silver,default,g,0.142749,USD
2001-12-18,lbma,palladium,pm,g,13.053193,USD
2001-12-18,lbma,palladium,am,g,12.860289,USD
2001-12-18,lbma,platinum,pm,g,14.765219,USD
2001-12-18,lbma,platinum,am,g,14.765219,USD
2001-12-18,lbma,gold,pm,g,8.965229,USD
2001-12-18,lbma,gold,am,g,8.965229,USD
2001-12-19,lbma,silver,default,g,0.144357,USD
2001-12-19,lbma,palladium,pm,g,12.860289,USD
2001-12-19,lbma,palladium,am,g,12.89244,USD
2001-12-19,lbma,platinum,pm,g,14.596428,USD
2001-12-19,lbma,platinum,am,g,14.660729,USD
2001-12-19,lbma,gold,pm,g,8.958799,USD
2001-12-19,lbma,gold,am,g,8.966837,USD
2001-12-20,lbma,silver,default,g,0.140981,USD
2001-12-20,lbma,palladium,pm,g,12.667385,USD
2001-12-20,lbma,palladium,am,g,12.860289,USD
2001-12-20,lbma,platinum,pm,g,14.596428,USD
2001-12-20,lbma,platinum,am,g,14.564277,USD
2001-12-20,lbma,gold,pm,g,8.876815,USD
2001-12-20,lbma,gold,am,g,8.881637,USD
2001-12-21,lbma,silver,default,g,0.145321,USD
2001-12-21,lbma,palladium,pm,g,13.117495,USD
2001-12-21,lbma,palladium,am,g,12.860289,USD
2001-12-21,lbma,platinum,pm,g,14.725031,USD
2001-12-21,lbma,platinum,am,g,14.69288,USD
2001-12-21,lbma,gold,pm,g,8.921826,USD
2001-12-21,lbma,gold,am,g,8.931471,USD
2001-12-24,lbma,silver,default,g,0.145964,USD
2001-12-24,lbma,palladium,am,g,13.278248,USD
2001-12-24,lbma,platinum,am,g,14.885785,USD
2001-12-24,lbma,gold,am,g,8.928256,USD
2001-12-27,lbma,silver,default,g,0.145964,USD
2001-12-27,lbma,palladium,pm,g,14.049866,USD
2001-12-27,lbma,palladium,am,g,14.049866,USD
2001-12-27,lbma,platinum,pm,g,15.11084,USD
2001-12-27,lbma,platinum,am,g,15.11084,USD
2001-12-27,lbma,gold,pm,g,8.928256,USD
2001-12-27,lbma,gold,am,g,8.939508,USD
2001-12-28,lbma,silver,default,g,0.144678,USD
2001-12-28,lbma,palladium,pm,g,14.146318,USD
2001-12-28,lbma,palladium,am,g,14.017715,USD
2001-12-28,lbma,platinum,pm,g,15.432347,USD
2001-12-28,lbma,platinum,am,g,15.335895,USD
2001-12-28,lbma,gold,pm,g,8.889675,USD
2001-12-28,lbma,gold,am,g,8.925041,USD
2001-12-31,lbma,silver,default,g,0.145321,USD
2001-12-31,lbma,palladium,am,g,14.146318,USD
2001-12-31,lbma,platinum,am,g,15.335895,USD
2001-12-31,lbma,gold,am,g,8.889675,USD
2002-01-02,lbma,silver,default,g,0.147572,USD
2002-01-02,lbma,palladium,pm,g,13.953414,USD
2002-01-02,lbma,palladium,am,g,14.146318,USD
2002-01-02,lbma,platinum,pm,g,15.464498,USD
2002-01-02,lbma,platinum,am,g,15.464498,USD
2002-01-02,lbma,gold,pm,g,8.949154,USD
2002-01-02,lbma,gold,am,g,8.941116,USD
2002-01-03,lbma,silver,default,g,0.148858,USD
2002-01-03,lbma,palladium,pm,g,13.985564,USD
2002-01-03,lbma,palladium,am,g,14.049866,USD
2002-01-03,lbma,platinum,pm,g,15.368045,USD
2002-01-03,lbma,platinum,am,g,15.432347,USD
2002-01-03,lbma,gold,pm,g,8.963621,USD
2002-01-03,lbma,gold,am,g,8.958799,USD
2002-01-04,lbma,silver,default,g,0.150465,USD
2002-01-04,lbma,palladium,pm,g,13.664057,USD
2002-01-04,lbma,palladium,am,g,13.664057,USD
2002-01-04,lbma,platinum,pm,g,15.175141,USD
2002-01-04,lbma,platinum,am,g,15.303744,USD
2002-01-04,lbma,gold,pm,g,8.929863,USD
2002-01-04,lbma,gold,am,g,8.968444,USD
2002-01-07,lbma,silver,default,g,0.151591,USD
2002-01-07,lbma,palladium,pm,g,13.567605,USD
2002-01-07,lbma,palladium,am,g,13.567605,USD
2002-01-07,lbma,platinum,pm,g,15.11084,USD
2002-01-07,lbma,platinum,am,g,15.11084,USD
2002-01-07,lbma,gold,pm,g,8.957191,USD
2002-01-07,lbma,gold,am,g,8.99095,USD
2002-01-08,lbma,silver,default,g,0.153359,USD
2002-01-08,lbma,palladium,pm,g,13.79266,USD
2002-01-08,lbma,palladium,am,g,13.79266,USD
2002-01-08,lbma,platinum,pm,g,15.239443,USD
2002-01-08,lbma,platinum,am,g,15.239443,USD
2002-01-08,lbma,gold,pm,g,8.957191,USD
2002-01-08,lbma,gold,am,g,8.944331,USD
2002-01-09,lbma,silver,default,g,0.152716,USD
2002-01-09,lbma,palladium,pm,g,13.921263,USD
2002-01-09,lbma,palladium,am,g,13.921263,USD
2002-01-09,lbma,platinum,pm,g,15.303744,USD
2002-01-09,lbma,platinum,am,g,15.271593,USD
2002-01-09,lbma,gold,pm,g,9.037568,USD
2002-01-09,lbma,gold,am,g,8.981304,USD
2002-01-10,lbma,silver,default,g,0.15577,USD
2002-01-10,lbma,palladium,pm,g,13.985564,USD
2002-01-10,lbma,palladium,am,g,13.985564,USD
2002-01-10,lbma,platinum,pm,g,15.335895,USD
2002-01-10,lbma,platinum,am,g,15.335895,USD
2002-01-10,lbma,gold,pm,g,9.222435,USD
2002-01-10,lbma,gold,am,g,9.227257,USD
2002-01-11,lbma,silver,default,g,0.153037,USD
2002-01-11,lbma,palladium,pm,g,13.953414,USD
2002-01-11,lbma,palladium,am,g,13.889112,USD
2002-01-11,lbma,platinum,pm,g,15.416271,USD
2002-01-11,lbma,platinum,am,g,15.432347,USD
2002-01-11,lbma,gold,pm,g,9.187069,USD
2002-01-11,lbma,gold,am,g,9.214397,USD
2002-01-14,lbma,silver,default,g,0.15008,USD
2002-01-14,lbma,palladium,pm,g,13.985564,USD
2002-01-14,lbma,palladium,am,g,13.985564,USD
2002-01-14,lbma,platinum,pm,g,15.432347,USD
2002-01-14,lbma,platinum,am,g,15.496648,USD
2002-01-14,lbma,gold,pm,g,9.206359,USD
2002-01-14,lbma,gold,am,g,9.207967,USD
2002-01-15,lbma,silver,default,g,0.146447,USD
2002-01-15,lbma,palladium,pm,g,13.278248,USD
2002-01-15,lbma,palladium,am,g,13.471153,USD
2002-01-15,lbma,platinum,pm,g,15.11084,USD
2002-01-15,lbma,platinum,am,g,15.207292,USD
2002-01-15,lbma,gold,pm,g,9.137235,USD
2002-01-15,lbma,gold,am,g,9.125983,USD
2002-01-16,lbma,silver,default,g,0.150144,USD
2002-01-16,lbma,palladium,pm,g,13.503303,USD
2002-01-16,lbma,palladium,am,g,13.34255,USD
2002-01-16,lbma,platinum,pm,g,15.335895,USD
2002-01-16,lbma,platinum,am,g,15.303744,USD
2002-01-16,lbma,gold,pm,g,9.150096,USD
2002-01-16,lbma,gold,am,g,9.257801,USD
2002-01-17,lbma,silver,default,g,0.146768,USD
2002-01-17,lbma,palladium,pm,g,13.567605,USD
2002-01-17,lbma,palladium,am,g,13.567605,USD
2002-01-17,lbma,platinum,pm,g,15.464498,USD
2002-01-17,lbma,platinum,am,g,15.464498,USD
2002-01-17,lbma,gold,pm,g,9.162956,USD
2002-01-17,lbma,gold,am,g,9.167779,USD
2002-01-18,lbma,silver,default,g,0.141881,USD
2002-01-18,lbma,palladium,pm,g,13.310399,USD
2002-01-18,lbma,palladium,am,g,13.406851,USD
2002-01-18,lbma,platinum,pm,g,15.432347,USD
2002-01-18,lbma,platinum,am,g,15.496648,USD
2002-01-18,lbma,gold,pm,g,9.105085,USD
2002-01-18,lbma,gold,am,g,9.12116,USD
2002-01-21,lbma,silver,default,g,0.140016,USD
2002-01-21,lbma,palladium,pm,g,12.860289,USD
2002-01-21,lbma,palladium,am,g,13.085344,USD
2002-01-21,lbma,platinum,pm,g,15.271593,USD
